,_id,price,type,title,mobile,address,city,age,url,rooms,bathrooms,m2,elevator,floor,balcony,terrace,heating,air_conditioning,parking,pool,id,transfer_taxes,insurance,ibi,community,maintenance,costs,amount_to_pay,total_mortgage,monthly_mortgage,incomes,rentability,group,percentile
32006,6407c4bd4d7c3f56aba583bf,105000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/terraza/176100724/d?from=list,1,1,60,No,1,No,Yes,No,No,No,No,32174,10500.0,100.0,90.0,46.9,205.0,36.824999999999996,5000,7652.888898037882,21.258024716771896,640.5,6.989003703398737,1/3,40.36144578313253
32053,6407c4bd4d7c3f56aba583ee,76000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/terraza/176099507/d?from=list,3,1,85,No,3,No,Yes,No,No,No,No,32221,7600.0,162.5,127.5,30.950000000000003,176.0,41.4125,0,0.0,0.0,688.8333333333334,9.293122009569379,3/3,46.39175257731958
32054,6407c4bd4d7c3f56aba583ef,75000,Piso,Piso con 1 baño en Nuevo Cáceres,927 920 847,Nuevo Cáceres,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/nuevo-caceres/176099503/d?from=list,3,1,75,No,2,No,No,No,No,No,No,32222,7500.0,137.5,112.5,30.4,175.0,37.949999999999996,0,0.0,0.0,560.6666666666666,7.603151515151513,3/3,6.779661016949152
32055,6407c4bd4d7c3f56aba583f0,82000,Piso,Piso con 1 baño en Mejostilla,927 920 847,Mejostilla,Cáceres Capital,88,/es/comprar/vivienda/caceres-capital/parking-trastero/176099350/d?from=list,3,1,85,No,2,No,No,No,No,No,No,32223,8200.0,162.5,127.5,34.25,182.0,42.1875,0,0.0,0.0,580.6666666666666,7.1638026607538805,2/3,86.66666666666667
32082,6407c4bd4d7c3f56aba5840b,66000,Piso,Piso con 1 baño en Ciudad Monumental,927 135 081,Ciudad Monumental,Cáceres Capital,203,/es/comprar/vivienda/caceres-capital/amueblado/155299440/d?from=list,2,1,75,No,2,No,No,No,No,No,No,32250,6600.0,137.5,112.5,25.450000000000003,166.0,36.7875,0,0.0,0.0,538.6666666666666,8.29552341597796,1/3,46.73913043478261
32083,6407c4bd4d7c3f56aba5840c,105000,Piso,Piso con ascensor en Ciudad Monumental,927 920 179,Ciudad Monumental,Cáceres Capital,17,/es/comprar/vivienda/caceres-capital/ascensor-amueblado/176846865/d?from=list,4,1,90,Yes,0,No,No,No,No,No,No,32251,10500.0,175.0,135.0,56.9,205.0,47.65833333333333,5000,7652.888898037882,21.258024716771896,639.8333333333334,6.851003703398738,3/3,90.49586776859505
32084,6407c4bd4d7c3f56aba5840d,75000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,24,/es/comprar/vivienda/caceres-capital/terraza-trastero/176099174/d?from=list,3,1,85,No,0,No,Yes,No,No,No,No,32252,7500.0,162.5,127.5,30.4,175.0,41.28333333333333,0,0.0,0.0,688.8333333333334,9.418909090909091,3/3,39.17525773195876
32088,6407c4bd4d7c3f56aba58411,74000,Casa o chalet,Casa o chalet con 1 baño en Nuevo Cáceres,Unknown,Nuevo Cáceres,Cáceres Capital,57,/es/comprar/vivienda/caceres-capital/nuevo-caceres/176433395/d?from=list,3,1,80,No,0,No,No,No,No,No,No,32256,7400.0,150.0,120.0,29.85,174.0,39.487500000000004,0,0.0,0.0,570.6666666666666,7.830651105651105,3/3,2.542372881355932
32089,6407c4bd4d7c3f56aba58412,79000,Apartamento,Apartamento con ascensor en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-parking-trastero-ascensor/176098924/d?from=list,1,1,63,Yes,0,No,No,Yes,No,No,No,32257,7900.0,107.5,94.5,42.6,179.0,35.300000000000004,0,0.0,0.0,593.5,7.7081703107019575,3/3,2.479338842975207
32100,6407c4bd4d7c3f56aba5841d,86000,Apartamento,Apartamento con 1 baño en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/ciudad-monumental/176100802/d?from=list,1,1,55,No,0,No,No,No,No,No,No,32268,8600.0,112.5,82.5,36.45,186.0,34.7875,0,0.0,0.0,510.0,6.02806553911205,3/3,25.206611570247933
32102,6407c4bd4d7c3f56aba5841f,86000,Apartamento,Apartamento con 1 baño en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/ciudad-monumental/176099478/d?from=list,1,1,55,No,0,No,No,No,No,No,No,32270,8600.0,112.5,82.5,36.45,186.0,34.7875,0,0.0,0.0,510.0,6.02806553911205,3/3,25.206611570247933
32127,6407c4bd4d7c3f56aba58438,90000,Piso,"Piso con terraza en Antonio Hurtado, Centro",927 920 179,Centro,Cáceres Capital,8,/es/comprar/vivienda/caceres-capital/terraza-ascensor-no-amueblado/165474005/d?from=list,3,1,85,Yes,0,No,Yes,No,No,No,No,32295,9000.0,162.5,127.5,48.65,190.0,44.05416666666667,0,0.0,0.0,690.7,7.8381313131313135,3/3,96.39175257731958
32129,6407c4bd4d7c3f56aba5843a,32000,Apartamento,Apartamento con calefacción en La Cañada,927 920 847,La Cañada,Cáceres Capital,88,/es/comprar/vivienda/caceres-capital/calefaccion/176100386/d?from=list,2,1,55,No,0,No,No,Yes,No,No,No,32297,3200.0,112.5,82.5,6.750000000000002,168.0,30.8125,0,0.0,0.0,498.6666666666667,15.949573863636363,3/3,16.071428571428573
32153,6407c4bd4d7c3f56aba58452,76000,Piso,Piso con terraza en Nuevo Cáceres,Unknown,Nuevo Cáceres,Cáceres Capital,16,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor-amueblado/176935238/d?from=list,3,1,75,Yes,2,No,No,No,No,No,No,32321,7600.0,137.5,112.5,40.95,176.0,38.9125,0,0.0,0.0,610.8333333333334,8.20938995215311,3/3,11.016949152542372
32180,6407c4bd4d7c3f56aba5846d,105000,Piso,"Piso en Calle Trajano, Centro",927 920 589,Centro,Cáceres Capital,13,/es/comprar/vivienda/caceres-capital/terraza-zona-comunitaria-ascensor-amueblado-parking-television-internet/162821725/d?from=list,4,2,110,Yes,3,No,No,No,No,No,No,32348,10500.0,225.0,165.0,56.9,205.0,54.324999999999996,5000,7652.888898037882,21.258024716771896,688.1666666666666,7.351003703398737,1/3,40.36144578313253
32182,6407c4bd4d7c3f56aba5846f,130000,Piso,Piso con terraza en Centro,927 920 786,Centro,Cáceres Capital,33,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza/176659392/d?from=list,2,1,63,No,1,No,Yes,No,No,No,No,32350,13000.0,107.5,94.5,60.65,230.0,41.05416666666667,30000,45917.33338822729,127.54814830063138,649.1666666666666,5.766772220392422,2/3,35.588235294117645
32215,6407c4bd4d7c3f56aba58490,43000,Casa o chalet,Casa o chalet con aire acondicionado en Ciudad Monumental,927 135 081,Ciudad Monumental,Cáceres Capital,175,/es/comprar/vivienda/caceres-capital/aire-acondicionado-amueblado/162964567/d?from=list,1,1,30,No,0,No,No,No,Yes,No,No,32383,4300.0,175.0,45.0,12.800000000000002,157.0,32.483333333333334,0,0.0,0.0,460.0,10.846088794926004,1/3,8.695652173913043
32253,6407c4bd4d7c3f56aba584b6,94990,Planta baja,Planta baja con 1 baño en Ciudad Monumental,927 920 478,Ciudad Monumental,Cáceres Capital,64,/es/comprar/vivienda/caceres-capital/amueblado-internet/164662204/d?from=list,1,1,70,No,0,No,No,No,No,No,No,32421,9499.0,125.0,105.0,41.3945,194.99,38.865375,0,0.0,0.0,540.0,6.013615499999999,3/3,55.371900826446286
32254,6407c4bd4d7c3f56aba584b7,33000,Piso,Piso con aire acondicionado en La Cañada,927 920 478,La Cañada,Cáceres Capital,104,/es/comprar/vivienda/caceres-capital/aire-acondicionado-internet-no-amueblado/163906589/d?from=list,2,1,55,No,0,No,No,No,Yes,No,No,32422,3300.0,112.5,82.5,7.3000000000000025,167.0,30.775000000000002,0,0.0,0.0,498.6666666666667,15.467493112947661,3/3,25.0
32255,6407c4bd4d7c3f56aba584b8,75000,Piso,Piso con terraza en Centro,927 920 478,Centro,Cáceres Capital,104,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza-parking-internet-no-amueblado/163239006/d?from=list,1,1,45,No,0,No,Yes,No,No,Yes,No,32423,7500.0,137.5,67.5,30.4,175.0,34.199999999999996,0,0.0,0.0,740.9,10.279272727272728,3/3,39.17525773195876
32298,6407c4bd4d7c3f56aba584e3,79900,Piso,Piso con aire acondicionado en Centro,924 150 618,Centro,Cáceres Capital,57,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking/163627911/d?from=list,1,1,54,No,2,No,No,No,Yes,No,No,32466,7990.0,115.0,81.0,33.095,179.9,34.08291666666667,0,0.0,0.0,508.0,6.470593924223461,3/3,60.309278350515456
32299,6407c4bd4d7c3f56aba584e4,74500,Apartamento,Apartamento con ascensor en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,74,/es/comprar/vivienda/caceres-capital/calefaccion-ascensor/165358014/d?from=list,2,1,55,Yes,0,No,No,Yes,No,No,No,32467,7450.0,112.5,82.5,40.125,174.5,34.135416666666664,0,0.0,0.0,579.8333333333334,7.990695546064675,1/3,77.17391304347825
32347,6407c4bd4d7c3f56aba58514,150000,Piso,Piso con calefacción en Centro,927 920 847,Centro,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion/176099370/d?from=list,3,1,85,No,3,No,No,Yes,No,No,No,32515,15000.0,162.5,127.5,71.65,250.0,50.97083333333333,50000,76528.88898037882,212.58024716771897,616.6666666666666,4.237387033987372,2/3,93.23529411764706
32401,6407c4bd4d7c3f56aba5854a,74000,Piso,Piso con terraza en Centro,927 920 786,Centro,Cáceres Capital,21,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza/165725213/d?from=list,1,1,45,No,2,No,Yes,No,No,No,No,32569,7400.0,137.5,67.5,29.85,174.0,34.07083333333333,0,0.0,0.0,625.5,8.718857493857493,3/3,32.47422680412371
32459,6407c4bd4d7c3f56aba58584,65000,Piso,Piso con calefacción en Mejostilla,927 920 764,Mejostilla,Cáceres Capital,90,/es/comprar/vivienda/caceres-capital/calefaccion/165358098/d?from=list,3,1,80,No,0,No,No,Yes,No,No,No,32627,6500.0,150.0,120.0,24.9,165.0,38.324999999999996,0,0.0,0.0,570.6666666666666,8.934405594405593,2/3,56.66666666666667
32460,6407c4bd4d7c3f56aba58585,60000,Piso,Piso con 1 baño en Nuevo Cáceres,927 920 847,Nuevo Cáceres,Cáceres Capital,88,/es/comprar/vivienda/caceres-capital/nuevo-caceres/176099718/d?from=list,3,1,83,No,3,No,No,No,No,No,No,32628,6000.0,157.5,124.5,22.15,160.0,38.67916666666667,0,0.0,0.0,576.6666666666666,9.781590909090907,1/3,53.84615384615385
32523,6407c4bd4d7c3f56aba585c4,82000,Piso,Piso con calefacción en Ciudad Monumental,924 150 618,Ciudad Monumental,Cáceres Capital,4,/es/comprar/vivienda/caceres-capital/calefaccion/176548016/d?from=list,3,1,53,No,0,No,No,Yes,No,No,No,32691,8200.0,117.5,79.5,34.25,182.0,34.4375,0,0.0,0.0,516.6666666666666,6.415465631929046,3/3,9.090909090909092
32527,6407c4bd4d7c3f56aba585c8,135000,Casa adosada,Casa adosada con terraza en Nuevo Cáceres,Unknown,Nuevo Cáceres,Cáceres Capital,29,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza-trastero/176778841/d?from=list,3,2,90,No,0,No,Yes,Yes,No,No,No,32695,13500.0,175.0,135.0,63.4,235.0,50.699999999999996,35000,53570.22228626518,148.8061730174033,652.3333333333334,5.433925923791161,2/3,69.6969696969697
32540,6407c4bd4d7c3f56aba585d5,129950,Piso,"Piso con terraza en Calle San José, Ciudad Monumental",927 926 041,Ciudad Monumental,Cáceres Capital,18,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-trastero-ascensor-patio-se-aceptan-mascotas-internet-no-amueblado/164897817/d?from=list,5,2,141,Yes,1,No,No,No,No,No,No,32708,12995.0,302.5,211.5,70.6225,229.95,67.88104166666666,29950,45840.80449924692,127.33556805346366,753.0,6.693400683358436,2/3,47.368421052631575
32567,6407c4bd4d7c3f56aba585f0,69900,Piso,Piso con calefacción en Centro,927 920 675,Centro,Cáceres Capital,8,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion/176135534/d?from=list,4,1,89,No,0,No,No,Yes,Yes,No,No,32735,6990.0,172.5,133.5,27.595,169.9,41.95791666666667,0,0.0,0.0,650.6666666666666,9.499941474834179,3/3,24.22680412371134
32619,6407c4bd4d7c3f56aba58624,139975,Piso,"Piso en Calle Obispo Segura Sáez, 7, Centro",Unknown,Centro,Cáceres Capital,22,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza-ascensor-amueblado/176780390/d?from=list,4,2,77,Yes,0,No,Yes,No,No,No,No,32787,13997.5,142.5,115.5,76.13625,239.97500000000002,47.84260416666667,39975,61184.84673981288,169.95790761059132,697.5,5.756393858672904,2/3,67.3529411764706
32620,6407c4bd4d7c3f56aba58625,137500,Piso,"Piso en Calle Cerro del Royo, Mejostilla",927 926 041,Mejostilla,Cáceres Capital,13,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-ascensor-patio-amueblado-se-aceptan-mascotas-internet-no-amueblado/176890134/d?from=list,3,2,110,Yes,2,No,No,No,No,No,No,32788,13750.0,225.0,165.0,74.775,237.5,58.52291666666667,37500,57396.666735284125,159.43518537578925,653.1666666666666,5.222502775490527,3/3,36.53846153846154
32637,6407c4bd4d7c3f56aba58636,135000,Piso,"Piso con terraza en Calle Puente de la Mocha, Nuevo Cáceres",911 791 804,Nuevo Cáceres,Cáceres Capital,21,/es/comprar/vivienda/caceres-capital/calefaccion-parking-jardin-terraza-trastero-zona-comunitaria-ascensor-patio-parking-piscina/157980161/d?from=list,0,0,0,Yes,0,Yes,Yes,Yes,No,Yes,No,32805,13500.0,250.0,0.0,73.4,235.0,46.53333333333333,35000,53570.22228626518,148.8061730174033,633.6666666666666,5.25992592379116,2/3,69.6969696969697
32675,6407c4bd4d7c3f56aba5865c,60000,Piso,Piso con aire acondicionado en Nuevo Cáceres,Unknown,Nuevo Cáceres,Cáceres Capital,887,/es/comprar/vivienda/caceres-capital/aire-acondicionado/152995094/d?from=list,3,1,75,No,0,No,No,No,Yes,No,No,32843,6000.0,137.5,112.5,22.15,160.0,36.012499999999996,0,0.0,0.0,560.6666666666666,9.539166666666663,1/3,53.84615384615385
32676,6407c4bd4d7c3f56aba5865d,74000,Piso,"Piso en Calle de la Mina, La Cañada",Unknown,La Cañada,Cáceres Capital,501,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-zona-comunitaria-ascensor-patio-amueblado-television/161555420/d?from=list,2,1,75,Yes,0,No,Yes,No,No,No,No,32844,7400.0,137.5,112.5,39.85,174.0,38.65416666666667,0,0.0,0.0,645.5,8.94613022113022,1/3,50.68493150684931
32720,6407c4bd4d7c3f56aba58689,130000,Piso,"Piso en Calle Zurbarán, Ciudad Monumental",Unknown,Ciudad Monumental,Cáceres Capital,197,/es/comprar/vivienda/caceres-capital/calefaccion-ascensor-patio-amueblado/164566426/d?from=list,5,2,120,Yes,0,Yes,No,No,No,No,No,32888,13000.0,250.0,180.0,70.65,230.0,60.887499999999996,30000,45917.33338822729,127.54814830063138,690.0,6.018772220392423,2/3,53.94736842105263
32768,6407c4bd4d7c3f56aba586b9,120000,Piso,"Piso en Calle García-plata de Osma, Centro",Unknown,Centro,Cáceres Capital,287,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking/163629545/d?from=list,3,1,90,No,0,No,No,Yes,No,Yes,No,32936,12000.0,175.0,135.0,55.15,220.0,48.762499999999996,20000,30611.55559215153,85.03209886708758,770.3333333333334,7.63846481359495,1/3,93.67469879518073
32981,6407c4bd4d7c3f56aba5878e,150000,Piso,Piso con terraza en Centro,927 920 171,Centro,Cáceres Capital,181,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor/161466822/d?from=list,4,2,140,Yes,3,No,No,No,No,No,No,33149,15000.0,300.0,210.0,81.65,250.0,70.1375,50000,76528.88898037882,212.58024716771897,768.1666666666666,5.825387033987372,2/3,93.23529411764706
32982,6407c4bd4d7c3f56aba5878f,95000,Piso,"Piso con terraza en Medico Sorapan, Centro",927 920 916,Centro,Cáceres Capital,6,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-trastero-ascensor/176975585/d?from=list,3,1,90,Yes,2,No,No,No,No,No,No,33150,9500.0,175.0,135.0,51.4,195.0,46.36666666666667,0,0.0,0.0,648.8333333333334,7.2296,1/3,13.554216867469881
33026,6407c4bd4d7c3f56aba587bb,130000,Piso,Piso con terraza en Centro,927 920 764,Centro,Cáceres Capital,64,/es/comprar/vivienda/caceres-capital/terraza-ascensor/176288859/d?from=list,4,2,125,Yes,0,No,Yes,No,No,No,No,33194,13000.0,262.5,187.5,70.65,230.0,62.55416666666667,30000,45917.33338822729,127.54814830063138,738.3,6.578372220392422,2/3,35.588235294117645
33028,6407c4bd4d7c3f56aba587bd,110000,Piso,"Piso en Calle Profesor Hernández Pacheco, 8, Centro",Unknown,Centro,Cáceres Capital,161,/es/comprar/vivienda/caceres-capital/ascensor-amueblado/164961221/d?from=list,3,1,90,Yes,0,Yes,No,No,No,No,No,33196,11000.0,175.0,135.0,59.650000000000006,210.0,48.30416666666667,10000,15305.777796075765,42.51604943354379,648.8333333333334,6.696157406797474,1/3,56.02409638554217
33041,6407c4bd4d7c3f56aba587ca,139000,Piso,"Piso con terraza en Carrera, Centro",927 920 916,Centro,Cáceres Capital,6,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor/176975607/d?from=list,4,2,105,Yes,3,No,No,No,No,No,No,33209,13900.0,212.5,157.5,75.60000000000001,239.0,57.050000000000004,39000,59692.533404695496,165.81259279082082,683.1666666666666,5.523648886510149,2/3,66.17647058823529
33104,6407c4bd4d7c3f56aba58809,120000,Piso,"Piso en Plaza Moctezuma, Centro",Unknown,Centro,Cáceres Capital,235,/es/comprar/vivienda/caceres-capital/calefaccion-parking-ascensor/164299265/d?from=list,4,2,117,Yes,6,No,No,No,No,No,No,33272,12000.0,242.5,175.5,65.15,220.0,58.59583333333333,20000,30611.55559215153,85.03209886708758,700.3333333333334,6.680464813594949,1/3,93.67469879518073
33143,6407c4bd4d7c3f56aba58830,108000,Casa o chalet,Casa o chalet en La Cañada,Unknown,La Cañada,Cáceres Capital,98,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-trastero/165729246/d?from=list,4,2,120,No,0,Yes,No,Yes,No,No,No,33311,10800.0,250.0,180.0,48.550000000000004,208.0,57.2125,8000,12244.62223686061,34.01283954683503,699.3333333333334,7.29729592543798,2/3,57.89473684210527
33186,6407c4bd4d7c3f56aba5885b,95000,Piso,"Piso en Calle 01817e, Nuevo Cáceres",Unknown,Nuevo Cáceres,Cáceres Capital,165,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/165003005/d?from=list,3,1,75,Yes,3,No,No,No,No,No,No,33354,9500.0,137.5,112.5,51.4,195.0,41.36666666666667,0,0.0,0.0,610.8333333333334,6.833600000000001,3/3,88.13559322033898
33234,6407c4bd4d7c3f56aba5888b,85000,Piso,"Piso en Calle Ecuador, 7, Nuevo Cáceres",Unknown,Nuevo Cáceres,Cáceres Capital,7,/es/comprar/vivienda/caceres-capital/terraza/176884039/d?from=list,5,1,70,No,0,No,Yes,No,No,No,No,33402,8500.0,125.0,105.0,35.9,185.0,37.574999999999996,0,0.0,0.0,646.3333333333334,7.81294117647059,3/3,57.62711864406779
33289,6407c4bd4d7c3f56aba588c2,125000,Piso,Piso con aire acondicionado en Centro,927 920 847,Centro,Cáceres Capital,55,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-trastero/176377494/d?from=list,5,2,150,No,2,No,No,No,Yes,No,No,33457,12500.0,325.0,225.0,57.9,225.0,69.40833333333333,25000,38264.44449018941,106.29012358385948,836.3333333333334,7.927618516993686,2/3,13.823529411764707
33410,6407c4bd4d7c3f56aba5893b,70000,Piso,"Piso en Plaza Avenida de Alemania, Centro",Unknown,Centro,Cáceres Capital,87,/es/comprar/vivienda/caceres-capital/ascensor/176176282/d?from=list,3,1,92,Yes,4,No,No,No,No,No,No,33578,7000.0,180.0,138.0,37.65,170.0,43.80416666666667,0,0.0,0.0,650.8333333333334,9.460194805194806,3/3,26.288659793814432
33425,6407c4bd4d7c3f56aba5894a,132000,Piso,Piso con ascensor en Centro,927 920 583,Centro,Cáceres Capital,267,/es/comprar/vivienda/caceres-capital/calefaccion-ascensor/163856319/d?from=list,4,2,121,Yes,0,No,No,No,No,No,No,33593,13200.0,252.5,181.5,71.75,232.0,61.479166666666664,32000,48978.48894744244,136.05135818734013,711.1666666666666,6.163633701751918,2/3,46.76470588235294
33426,6407c4bd4d7c3f56aba5894b,128000,Apartamento,"Apartamento en Plaza de las Canterías, Ciudad Monumental",Unknown,Ciudad Monumental,Cáceres Capital,855,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-amueblado/157744382/d?from=list,2,2,80,No,0,No,No,Yes,Yes,No,No,33594,12800.0,150.0,120.0,59.550000000000004,228.0,46.4625,28000,42856.177829012144,119.04493841392262,548.6666666666666,4.597910739032928,2/3,42.5438596491228
33434,6407c4bd4d7c3f56aba58953,150000,Piso,"Piso en Avenida de Antonio Hurtado, 11, Centro",Unknown,Centro,Cáceres Capital,668,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-ascensor/159977548/d?from=list,3,2,112,Yes,0,No,Yes,No,No,No,No,33602,15000.0,230.0,168.0,81.65,250.0,60.80416666666667,50000,76528.88898037882,212.58024716771897,707.2,5.205787033987373,2/3,93.23529411764706
33465,6407c4bd4d7c3f56aba58972,90000,Casa adosada,"Casa adosada en Calle Moreras, 12, Ciudad Monumental",Unknown,Ciudad Monumental,Cáceres Capital,37,/es/comprar/vivienda/caceres-capital/aire-acondicionado/176580178/d?from=list,2,1,80,No,0,Yes,No,No,Yes,No,No,33633,9000.0,150.0,120.0,38.65,190.0,41.55416666666667,0,0.0,0.0,548.6666666666666,6.1468181818181815,3/3,42.561983471074385
33466,6407c4bd4d7c3f56aba58973,70000,Piso,"Piso en Plaza Avd Constitución, La Cañada",Unknown,La Cañada,Cáceres Capital,243,/es/comprar/vivienda/caceres-capital/la-canada/164204661/d?from=list,4,2,100,No,1,No,No,No,No,No,No,33634,7000.0,200.0,150.0,27.65,170.0,45.637499999999996,0,0.0,0.0,638.6666666666666,9.242012987012984,1/3,39.726027397260275
33495,6407c4bd4d7c3f56aba58990,130000,Piso,Piso con ascensor en Centro,927 920 764,Centro,Cáceres Capital,74,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-ascensor/162520398/d?from=list,4,2,110,Yes,9,No,No,No,No,No,No,33663,13000.0,225.0,165.0,70.65,230.0,57.55416666666667,30000,45917.33338822729,127.54814830063138,688.1666666666666,6.036772220392423,2/3,35.588235294117645
33567,6407c4bd4d7c3f56aba589d8,128950,Piso,"Piso con terraza en Calle Médico Sorapán, Centro",927 926 041,Centro,Cáceres Capital,104,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor-amueblado-internet/165089981/d?from=list,2,1,112,Yes,5,No,No,No,No,No,No,33735,12895.0,230.0,168.0,70.07249999999999,228.95,58.085208333333334,28950,44310.22671963935,123.08396311010931,662.5,5.775969942678688,2/3,22.35294117647059
33568,6407c4bd4d7c3f56aba589d9,137000,Piso,"Piso con calefacción en Ronda del Carmen, Centro",927 920 172,Centro,Cáceres Capital,31,/es/comprar/vivienda/caceres-capital/calefaccion/162262727/d?from=list,4,2,129,No,1,No,No,Yes,No,No,No,33736,13700.0,272.5,193.5,64.50000000000001,237.0,63.958333333333336,37000,56631.37784548034,157.30938290411206,752.3333333333334,6.372787405150657,2/3,63.82352941176471
33659,6407c4bd4d7c3f56aba58a34,38000,Casa o chalet,"Casa o chalet en Calle Río Danubio, La Cañada",924 926 346,La Cañada,Cáceres Capital,274,/es/comprar/vivienda/caceres-capital/la-canada/162005855/d?from=list,3,1,66,No,0,No,No,No,No,No,No,33827,3800.0,115.0,99.0,10.050000000000002,162.0,32.170833333333334,0,0.0,0.0,542.6666666666666,14.655382775119616,3/3,44.642857142857146
33660,6407c4bd4d7c3f56aba58a35,99000,Piso,Piso en Mejostilla,Unknown,Mejostilla,Cáceres Capital,482,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-zona-comunitaria-patio-amueblado-television-internet/161732165/d?from=list,3,1,90,No,0,Yes,Yes,No,No,No,No,33828,9900.0,175.0,135.0,43.6,199.0,46.050000000000004,0,0.0,0.0,652.3333333333334,7.275400000000001,1/3,26.11940298507463
33661,6407c4bd4d7c3f56aba58a36,104500,Piso,"Piso en Calle Ríos Verdes, Ciudad Monumental",Unknown,Ciudad Monumental,Cáceres Capital,568,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-trastero-amueblado-television/160732209/d?from=list,3,1,117,No,0,Yes,No,Yes,No,No,No,33829,10450.0,242.5,175.5,46.625,204.5,55.760416666666664,4500,6887.600008234093,19.132222245094706,673.3333333333334,7.181288333058864,3/3,87.60330578512396
33715,6407c4bd4d7c3f56aba58a6c,75000,Piso,"Piso en Avenida de San Blas, Ciudad Monumental",Unknown,Ciudad Monumental,Cáceres Capital,687,/es/comprar/vivienda/caceres-capital/aire-acondicionado-patio-amueblado/159742413/d?from=list,2,1,65,No,0,No,No,No,Yes,No,No,33883,7500.0,112.5,97.5,30.4,175.0,34.61666666666667,0,0.0,0.0,518.6666666666666,7.040727272727272,1/3,84.78260869565217
33865,6407c4bd4d7c3f56aba58b02,148000,Piso,"Piso con terraza en Avenida Hernán Cortés, Centro",927 134 079,Centro,Cáceres Capital,77,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/160491473/d?from=list,5,2,130,Yes,0,No,Yes,No,No,No,No,34033,14800.0,275.0,195.0,80.55000000000001,248.0,66.54583333333333,48000,73467.73342116368,204.0770372810102,749.2,5.742925552627878,2/3,85.0
33870,6407c4bd4d7c3f56aba58b07,130000,Piso,Piso con calefacción en Aguas Vivas - La Zambomba,927 920 847,Aguas Vivas - La Zambomba,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-parking/176100209/d?from=list,3,1,168,No,1,No,No,Yes,No,No,No,34038,13000.0,370.0,252.0,60.65,230.0,76.05416666666666,30000,45917.33338822729,127.54814830063138,877.3333333333334,8.084772220392423,2/3,35.714285714285715
33917,6407c4bd4d7c3f56aba58b36,75000,Casa o chalet,Casa o chalet con 1 baño en La Cañada,927 135 081,La Cañada,Cáceres Capital,116,/es/comprar/vivienda/caceres-capital/la-canada/156019120/d?from=list,5,1,150,No,0,No,No,No,No,No,No,34085,7500.0,325.0,225.0,30.4,175.0,62.949999999999996,0,0.0,0.0,819.3333333333334,11.001939393939395,1/3,54.794520547945204
34031,6407c4bd4d7c3f56aba58ba8,150000,Piso,Piso con ascensor en Ciudad Monumental,927 135 081,Ciudad Monumental,Cáceres Capital,43,/es/comprar/vivienda/caceres-capital/ascensor/155211522/d?from=list,3,0,320,Yes,1,No,No,No,No,No,No,34199,15000.0,750.0,480.0,81.65,250.0,130.13750000000002,50000,76528.88898037882,212.58024716771897,1283.0,11.283387033987372,2/3,94.73684210526315
